query,Post ID,Post Content,nickname,link
污染; 2018-02-19; 1; 10,232,！！圾垃，晚春视央 ​	,NA,//weibo.com/3085531965/G3PykrBdp?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,233,#搜狐新闻资讯版#《中国拒绝进口洋垃圾后，美国陷入垃圾危机，污染严重该如何处理！》中国拒绝进口洋垃圾后，美国陷入垃圾危机，污染严重该如何处理！网页链接 ​		,飞跃奇迹TWMC,//weibo.com/3023810977/G3PycsPl5?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,234,		猛然间把东北两字看成了陕北，难道是前兆吗？当有一天资源枯竭，环境污染，地表下陷；占尽资源得利者早已逃之夭夭，各地买房转移了，可怜了当地的普通百姓；兴，没有占便宜；败，受尽遗害。		,陕西省-薛金鹏Kevin,//weibo.com/1974561081/G3Pvyw8tq?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,235,#网易财经# 【一座资源枯竭的东北小城 以及准备出走的年轻人】东北的再次振兴被提及多年，这座东北小城的浮沉就像一面镜子，反射出工业变迁背景下的人生百态。 |一座资源枯... @网易新闻客户端 #网易新闻# ​	,NA,//weibo.com/2822970512/G3Py9fBlr?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,236,#中国赞#昆明就是一个大花园，这里同时拥有高原风光之美、民族风情之美和边陲风貌之美。昆明的空气质量实现重大突破，去年前8个月，昆明主城建成区环境空气质量优良率达到了100%，位居西部省会城市第一位。这对于很多饱受大气污染的城市人而言，简直就是一件再幸福不过的事了。 ​		,譜桐朲,//weibo.com/2870575433/G3Py0Dt0a?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,237,		【美容小常识】红石榴是抗氧美容的最佳水果，娇艳欲滴的红石榴已经被证实具有很强的抗氧化作用。它含有一种叫鞣花酸的成分，可以使细胞免于环境中的污染、UV射线的危害，滋养细胞，减缓肌体的衰老。有研究表明，鞣花酸在防辐射方面比红酒和绿茶中含有的多酚更“厉害”。 ​		,奢侈品原单,//weibo.com/5967095463/G3PxT200H?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,238,		【高考政治】#绿色消费的含义?特征?#绿色消费是以保护消费者健康和节约资源为主旨，符合人的健康和环境保护标准的各种消费行为的总称，核心是可持续性消费。特征是：节约资源，减少污染;绿色生活，环保选购;重复使用，多次利用;分类回收，循环再生;保护自然，万物共存。|【爱学习】... ​		,高考刷题狗,//weibo.com/2552566444/G3PxSp4IF?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,239,		权力就这么任性！//@六股河的风:@常识与勇气: 法治社会应该一视同仁，不能因为某人贡献大，权力大而选择性执法。如果骂人者要拘留10天，那么所有的骂人者都应该拘留10天。//@燃烧吧燕小抗:你国牛逼，想抓谁抓谁，想套什么罪名都成立，放个屁也算污染大气，就问你服不服。		,黎明前的夜2017,//weibo.com/1618051664/G3Ip5FjJz?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,240,	  【官方通报“律师”侮辱核潜艇之父黄旭华:行拘10日】山东临沭通报“律师”侮辱核潜艇之父事件:临沭县公安局对在微博上公然侮辱“中国核潜艇之父”黄旭华院士的“禚律师_a6j”行政拘留10日，罚款500元。该男子原系山东德与法律师事务所律师，2017年8月8日注销律师执业证书。|官方通报“... ​	,NA,//weibo.com/6334035104/G3PxQ1omp?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,241,		总共能看见某些………污染首页 ​		,SevenFassy_德法双修,//weibo.com/5750531981/G3PxIEpZX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,242,		怎么可能甘心只污染微信？ ​		,最高flag,//weibo.com/5872948354/G3PxDCIDb?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,243,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FB8RKjNQA?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,244,#点亮志愿者##点亮志愿者# 优秀的人身上似乎都有这样一种品质：认定的事情，他们总是锲而不舍、越挫越勇、从不服输、全力以赴，哪怕过程进展得很慢，也从不言弃，从不抱怨。优秀不是与生俱来的，也不是靠运气。如果你也想成为优秀一员，那么无论你做什么工作，经历过什么，选择的路请不要轻言放弃。因 ​		...展开全文c,NA,//weibo.com/3538147441/G3PxCpxCP?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,245,		//@德州环境:2017年9月26日，省政府办公厅印发我省落实国家攻坚方案的实施细则，明确11项31条具体任务措施，将重点任务分解到各市、各部门；9月27日，省政府召开全省#秋冬季大气污染综合治理攻坚行动#电视会议，对相关工作作出具体部署。		,用户秦时明月汉时关,//weibo.com/3354394424/G3OknxxWA?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,246,	  【谋篇布局、综合施策，深化改革、创新方法，结构调整，动能转换——美丽山东脚步铿锵】|美丽山东脚... ​	,NA,//weibo.com/6267944738/G3PxBgTzv?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,247,		//@banana味的朴贤:意淫不要发到微博上不要带话题不要艾特真主！你活在你自己的世界里不好吗为什么要来污染环境！！好使不留名坏事传千里不要给你哥丢脸了好吗！！！有空意淫不如多做点事！！！//@软哝小啵:听到没各位作者,以学为生的人,//weibo.com/3694863325/E2an0c8O3?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,248,	  大家都知道，搜索是艺人的是第一形象，看看边伯贤的搜索，第一眼望过去就是边伯贤小XX，公开yy带话题是很不正常的行为，随着8月底电视剧的开播，如果还带着话题公开yy，对来搜索边伯贤的观剧者来说，严重影响了第一印象。在此，边吧要求【严禁】带着边伯贤大名yy，请尊重他！希望大家也能够互相监督， ​		...展开全文c,NA,//weibo.com/2384421690/G3PxA5Yat?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,249,		//@Kjylucifer://@sango000://@DragonKnight_G字反黑组:广场被污染，大家转赞评好的微博上精选，点赞评论转发这条,鸡涌啊我要好好读书了,//weibo.com/2667414910/G3OeUADYX?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,250,#权志龙##鸡涌是宝宝# 一笑就是小括弧心都酥了真是乖崽崽啊又是只爱你的一天@GDRAGON_OFFICIAL ​	,NA,//weibo.com/5579942925/G3PxusoUM?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,251,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FBjUVFUFs?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,252,#点亮志愿者##绿色卫士##河流守望者#西方圣诞节.#我和环保局长在灭火#12.25西方圣诞节.黄昏徒步到宁乡市经开区左干渠沿河巡看.远望王家坝方向浓烟滚滚.与预约而来的宁乡环保分局长《邓国良》奔至火源现场.发现工地一侧在焚烧柑梗田坑茅.火势燎原大片茅草成灰.邓局致电城管部门速派人灭火.我俩立即投入 ​		...展开全文c,NA,//weibo.com/3538147441/G3PxsFP1i?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,253,		被出券的跑单了还行大过年的 不想污染微博 ​		,白理草儿,//weibo.com/6048499386/G3Pxojldl?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,254,		飞鹰参与环保志愿多年.保护环境.扶助贫寒.爱心助学.森林防火.抗洪支灾.多次奋勇救人！保护共亨环境.改善一条条遭污染的河流变清流.保护饮用水源.造福宁乡龙田人民！2017年龙田政府张炜书记请我参与创建龙田美好环境.上了四个月班.到年底工资一分都没付我.老婆闹着要离婚@湖南省政府门户网站@湖南微政务,大地飞鹰在路上,//weibo.com/3538147441/FBkMP8fxh?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,255,#点亮志愿者##公益之美#请别说我坏！在地权威《戏称》我坏.听后感坦然.没有愉悦的感觉.深悟真善美.社会都跟我学善良的坏.鹰也会引吭高歌想要的美.真情血性汉子善良的心.15岁那年在江西帮人推木板车助人危难.被迫跳入深涧断了四颗门牙七孔流血破面相.受助者江西老俵送了我一瓶补脑汁.明白助人心怀感恩的 ​		...展开全文c,NA,//weibo.com/3538147441/G3PxohQ39?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,256,		【茼蒿营养价值高】茼蒿富含矿物质、胡萝卜素、蛋白质、膳食纤维、维生素C等，污染轻，营养丰，高水分，低热能。茼蒿食用部分为幼嫩茎叶，味道清香，可凉拌，也可荤素炒食，烧豆腐、做汤、做馅等，秋冬涮火锅食用也别具风味。 ​		,春风得意武_6lc6,//weibo.com/6247206713/G3Pxk7sE3?refer_flag=1001030103_
